source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
Nature Medicine,nature_medicine_2025_01,official_month_open_access_clinical_article_batch,2025,2025-01-17,2025-01,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=25,https://www.nature.com/articles/s41591-024-03424-6,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=25&error=cookies_not_supported&code=1ef35cb0-3805-419e-8a4f-d02ff12549d8,Somatic CAG repeat expansion in blood associates with biomarkers of neurodegeneration in Huntington’s disease decades before clinical motor diagnosis,"A comprehensive longitudinal analysis of individuals with preclinical Huntington’s disease identifies biomarkers of neurodegeneration and somatic expansion in blood DNA, detectable years before symptom onset.",Rachael I. Scahill; Mena Farag; Sarah J. Tabrizi,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03424-6.pdf,10.1038/s41591-024-03424-6,,s41591-024-03424-6,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_01,official_month_open_access_clinical_article_batch,2025,2025-01-10,2025-01,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=25,https://www.nature.com/articles/s41591-024-03463-z,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=25&error=cookies_not_supported&code=1ef35cb0-3805-419e-8a4f-d02ff12549d8,"Subcutaneous weekly semaglutide with automated insulin delivery in type 1 diabetes: a double-blind, randomized, crossover trial","In a crossover trial evaluating semaglutide versus placebo as an add-on to automated insulin delivery therapy in adults with type 1 diabetes, the use of semaglutide was associated with an increased percentage of time spent within the target glucose range, along with reduced insulin requirements.",Melissa-Rosina Pasqua; Michael A. Tsoukas; Ahmad Haidar,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03463-z.pdf,10.1038/s41591-024-03463-z,,s41591-024-03463-z,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_01,official_month_open_access_clinical_article_batch,2025,2025-01-17,2025-01,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=25,https://www.nature.com/articles/s41591-024-03462-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=25&error=cookies_not_supported&code=1ef35cb0-3805-419e-8a4f-d02ff12549d8,Tucatinib and trastuzumab in HER2 -mutated metastatic breast cancer: a phase 2 basket trial,"In this phase 2 basket trial, patients with heavily pretreated HER2 -mutated metastatic breast cancer received the small-molecule HER2 inhibitor tucatinib and anti-HER2 trastuzumab, leading to encouraging clinical response rates.",Alicia F. C. Okines; Giuseppe Curigliano; Paula R. Pohlmann,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03462-0.pdf,10.1038/s41591-024-03462-0,,s41591-024-03462-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_02,official_month_open_access_clinical_article_batch,2025,2025-02-14,2025-02,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23,https://www.nature.com/articles/s41591-025-03517-w,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23&error=cookies_not_supported&code=470c5425-a22d-4727-8a2d-cc1139ed678b,Artificial intelligence for individualized treatment of persistent atrial fibrillation: a randomized controlled trial,"In a randomized controlled trial in individuals with persistent atrial fibrillation, an individualized ablation procedure, in which areas with abnormal electrophysiological characteristics—as detected by an AI algorithm—were targeted for ablation, led to improved efficacy for reducing arrhythmia recurrence at 12 months following the ablation procedure.",Isabel Deisenhofer; Jean-Paul Albenque; Christian De Chillou,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03517-w.pdf,10.1038/s41591-025-03517-w,,s41591-025-03517-w,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_02,official_month_open_access_clinical_article_batch,2025,2025-02-05,2025-02,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=24,https://www.nature.com/articles/s41591-024-03485-7,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=24&error=cookies_not_supported&code=870d28d5-75ee-4208-888b-a59f8f2a38d2,"Daratumumab plus bortezomib, lenalidomide and dexamethasone for transplant-ineligible or transplant-deferred newly diagnosed multiple myeloma: the randomized phase 3 CEPHEUS trial","In the phase 3 CEPHEUS trial, patients with transplant-ineligible or transplant-deferred newly diagnosed multiple myeloma were treated with subcutaneous daratumumab plus bortezomib, lenalidomide and dexamethasone (D-VRd), which led to a significantly deeper and more durable increase in minimal residual disease responses compared with the control arm of VRd.",Saad Z. Usmani; Thierry Facon; Sonja Zweegman,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03485-7.pdf,10.1038/s41591-024-03485-7,,s41591-024-03485-7,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_02,official_month_open_access_clinical_article_batch,2025,2025-02-19,2025-02,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23,https://www.nature.com/articles/s41591-024-03483-9,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23&error=cookies_not_supported&code=470c5425-a22d-4727-8a2d-cc1139ed678b,Integrating the environmental and genetic architectures of aging and mortality,"Based on a systematic analysis of environmental exposures associated with aging and mortality in the UK Biobank, the relative contributions of such exposures and genetic risk for mortality and a range of age-related diseases were compared, highlighting the potential beneficial effects of environment-focused interventions.",M. Austin Argentieri; Najaf Amin; Cornelia M. van Duijn,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03483-9.pdf,10.1038/s41591-024-03483-9,,s41591-024-03483-9,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_02,official_month_open_access_clinical_article_batch,2025,2025-02-27,2025-02,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23,https://www.nature.com/articles/s41591-025-03512-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23&error=cookies_not_supported&code=470c5425-a22d-4727-8a2d-cc1139ed678b,Neoadjuvant triplet immune checkpoint blockade in newly diagnosed glioblastoma,"A patient with newly diagnosed glioblastoma was safely treated with neoadjuvant nivolumab, relatlimab and ipilimumab before maximal resection, with comprehensive immune profiling showing the induction of overall immune activation early during treatment. The patient had no definitive evidence of recurrence at 17 months after treatment.",Georgina V. Long; Elena Shklovskaya; Helen Rizos,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03512-1.pdf,10.1038/s41591-025-03512-1,,s41591-025-03512-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_02,official_month_open_access_clinical_article_batch,2025,2025-02-12,2025-02,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23,https://www.nature.com/articles/s41591-025-03509-w,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23&error=cookies_not_supported&code=470c5425-a22d-4727-8a2d-cc1139ed678b,Preeclampsia risk prediction from prenatal cell-free DNA screening,"Using 1,854 routinely collected clinical samples from early in pregnancy, with validation in an external cohort, low-coverage cfDNA sequence data identified distinctive features among those who developed preeclampsia.",Mohamed Adil; Teodora R. Kolarova; Raj Shree,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03509-w.pdf,10.1038/s41591-025-03509-w,,s41591-025-03509-w,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_02,official_month_open_access_clinical_article_batch,2025,2025-02-19,2025-02,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23,https://www.nature.com/articles/s41591-024-03356-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23&error=cookies_not_supported&code=470c5425-a22d-4727-8a2d-cc1139ed678b,Reduced-energy diet in women with gestational diabetes: the dietary intervention in gestational diabetes DiGest randomized clinical trial,"In a clinical trial in pregnant women with gestational diabetes, a dietary intervention for energy restriction was safe and did not result in any difference in maternal weight or offspring standardized birth weight outcomes compared to the control arm.",Laura C. Kusinski; Danielle Jones; Claire L. Meek,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03356-1.pdf,10.1038/s41591-024-03356-1,,s41591-024-03356-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_02,official_month_open_access_clinical_article_batch,2025,2025-02-07,2025-02,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=24,https://www.nature.com/articles/s41591-025-03498-w,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=24&error=cookies_not_supported&code=870d28d5-75ee-4208-888b-a59f8f2a38d2,"Telemedicine-supported lifestyle intervention for glycemic control in patients with CHD and T2DM: multicenter, randomized controlled trial","A randomized controlled trial showed that a home-based, telemedicine-supported lifestyle intervention, which consisted of exercise training, nutrition recommendations and health literacy training, reported improved glycemic control after 6 months in patients with coronary heart disease and type 2 diabetes compared to usual care.",Stephan Mueller; Sophia M. T. Dinges; Martin Halle,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03498-w.pdf,10.1038/s41591-025-03498-w,,s41591-025-03498-w,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-13,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03600-2,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,A B7H3-targeting antibody–drug conjugate in advanced solid tumors: a phase 1/1b trial,"In a large-scale, international, multicenter, phase 1/1b trial, treatment of patients with advanced solid tumors with the B7H3-targeting antibody–drug conjugate YL201 was safe and showed preliminary clinical efficacy.",Yuxiang Ma; Yunpeng Yang; Hongyun Zhao,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03600-2.pdf,10.1038/s41591-025-03600-2,,s41591-025-03600-2,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-25,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21,https://www.nature.com/articles/s41591-025-03601-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21&error=cookies_not_supported&code=045c992d-a19e-4ab4-8075-db30aa855cf6,AI-guided precision parenteral nutrition for neonatal intensive care units,"An artificial intelligence model defines a data-driven set of total parenteral nutrition compositions to assist clinicians in personalized treatment of neonates in intensive care and is able to adapt recommendations to patient status, with validation from large external cohorts and a blinded reader study.",Thanaphong Phongpreecha; Marc Ghanem; Nima Aghaeepour,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03601-1.pdf,10.1038/s41591-025-03601-1,,s41591-025-03601-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-10,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03559-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,Allogeneic mesenchymal stem cell therapy with laromestrocel in mild Alzheimer’s disease: a randomized controlled phase 2a trial,"Single and multiple intravenous infusions with laromestrocel, an allogeneic cell therapy, is safe in patients with mild AD and may reduce the impact of cognitive decline and brain atrophy within 9 months of treatment.",Brian G. Rash; Kevin N. Ramdas; Joshua M. Hare,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03559-0.pdf,10.1038/s41591-025-03559-0,,s41591-025-03559-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-07,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03556-3,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,Anti-obesity medication for weight loss in early nonresponders to behavioral treatment: a randomized controlled trial,A randomized clinical trial showing the superiority of behavioral treatment plus phentermine to behavioral treatment plus placebo for weight loss in those that previously had not responded to behavioral treatment.,Jena S. Tronieri; Eleanor Ghanbari; Thomas A. Wadden,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03556-3.pdf,10.1038/s41591-025-03556-3,,s41591-025-03556-3,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-26,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21,https://www.nature.com/articles/s41591-025-03605-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21&error=cookies_not_supported&code=045c992d-a19e-4ab4-8075-db30aa855cf6,Blood-based biomarkers of Alzheimer’s disease and incident dementia in the community,"In a community-based cohort of more than 2,000 older adults from Sweden, blood biomarkers for Alzheimer’s disease were able to predict dementia up to 16 years before disease onset.",Giulia Grande; Martina Valletta; Davide L. Vetrano,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03605-x.pdf,10.1038/s41591-025-03605-x,,s41591-025-03605-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-14,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03561-6,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,Extreme geographic misalignment of healthcare resources and HIV treatment deserts in Malawi,"Geospatial modeling analyses in Malawi identified HIV treatment deserts, clusters of communities with either very low or high levels of access to HIV treatment services, reflecting extreme geographic misalignment of healthcare resource allocation.",Joan Ponce; Justin T. Okano; Sally Blower,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03561-6.pdf,10.1038/s41591-025-03561-6,,s41591-025-03561-6,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-06,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03574-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,Microglial mechanisms drive amyloid-β clearance in immunized patients with Alzheimer’s disease,Spatial transcriptomics reveals distinct microglial mechanisms driving amyloid-β clearance in both passively and actively immunized patients with Alzheimer’s disease.,Lynn van Olst; Brooke Simonton; David Gate,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03574-1.pdf,10.1038/s41591-025-03574-1,,s41591-025-03574-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-17,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03577-y,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,Molecular residual disease analysis of adjuvant osimertinib in resected EGFR -mutated stage IB–IIIA non-small-cell lung cancer,Exploratory post hoc analysis of molecular residual disease from the ADAURA trial of adjuvant osimertinib in patients with resected EGFR -mutated stage IB–IIIA non-small-cell lung cancer shows that molecular residual disease detection predicts disease recurrence with long-term adjuvant osimertinib treatment.,Roy S. Herbst; Thomas John; Yi-Long Wu,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03577-y.pdf,10.1038/s41591-025-03577-y,,s41591-025-03577-y,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-07,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03575-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,Nivolumab plus chemotherapy or ipilimumab in gastroesophageal cancer: exploratory biomarker analyses of a randomized phase 3 trial,"Exploratory biomarker analyses of the phase 3 CheckMate 649 trial show that in patients with advanced gastroesophageal cancer, KRAS alterations were associated with greater overall survival (OS) benefit when treated with nivolumab plus chemotherapy vs chemotherapy alone, whereas high regulatory T-cell signatures were associated with greater OS benefit when treated with nivolumab plus ipilimumab.",Kohei Shitara; Yelena Y. Janjigian; Ming Lei,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03575-0.pdf,10.1038/s41591-025-03575-0,,s41591-025-03575-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-10,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03572-3,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,Pelabresib plus ruxolitinib for JAK inhibitor-naive myelofibrosis: a randomized phase 3 trial,"In a randomized phase 3 trial, the combination of the BET inhibitor pelabresib with the JAK inhibitor ruxolitinib resulted in a significantly higher spleen volume reduction from baseline versus placebo with ruxolitinib in patients with JAK inhibitor-naive myelofibrosis.",Raajit K. Rampal; Sebastian Grosicki; John Mascarenhas,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03572-3.pdf,10.1038/s41591-025-03572-3,,s41591-025-03572-3,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-31,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21,https://www.nature.com/articles/s41591-025-03617-7,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21&error=cookies_not_supported&code=045c992d-a19e-4ab4-8075-db30aa855cf6,Plasma MTBR-tau243 biomarker identifies tau tangle pathology in Alzheimer’s disease,Plasma eMTBR-tau243 is a specific biomarker of tau tangles in Alzheimer’s disease and enables the detecting and tracking of Alzheimer’s clinical impairment.,Kanta Horie; Gemma Salvadó; Randall J. Bateman,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03617-7.pdf,10.1038/s41591-025-03617-7,,s41591-025-03617-7,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-20,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22,https://www.nature.com/articles/s41591-025-03592-z,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=22&error=cookies_not_supported&code=55fc5cf0-8e98-4317-a5ff-1c8f8bc0ab91,Single-cell profiling of the human endometrium in polycystic ovary syndrome,A transcriptomic atlas of the endometrium of women with polycystic ovary syndrome uncovers both disease signatures and potential therapeutic targets.,Gustaw Eriksson; Congru Li; Elisabet Stener-Victorin,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03592-z.pdf,10.1038/s41591-025-03592-z,,s41591-025-03592-z,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-04,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23,https://www.nature.com/articles/s41591-024-03475-9,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23&error=cookies_not_supported&code=470c5425-a22d-4727-8a2d-cc1139ed678b,Smartwatch- and smartphone-based remote assessment of brain health and detection of mild cognitive impairment,"A study using iPhones and Apple Watches to track and analyze cognitive health over 18 months in more than 23,000 US adults demonstrates the feasibility of remote cognitive health monitoring and uncovers potential methods for early detection of cognitive decline.",Paul Monroe Butler; Jenny Yang; Shibeshih Belachew,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03475-9.pdf,10.1038/s41591-024-03475-9,,s41591-024-03475-9,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_03,official_month_open_access_clinical_article_batch,2025,2025-03-03,2025-03,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23,https://www.nature.com/articles/s41591-024-03482-w,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=23&error=cookies_not_supported&code=470c5425-a22d-4727-8a2d-cc1139ed678b,"Task-sharing and telemedicine delivery of psychotherapy to treat perinatal depression: a pragmatic, noninferiority randomized trial","A multinational randomized trial shows that task-sharing via nonspecialist providers and the use of telemedicine platforms, delivery models that can overcome barriers to scalability and access, are noninferior to specialists and in-person models for treating perinatal depression.",Daisy R. Singla; Richard K. Silver; Samantha Meltzer-Brody,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03482-w.pdf,10.1038/s41591-024-03482-w,,s41591-024-03482-w,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_04,official_month_open_access_clinical_article_batch,2025,2025-04-07,2025-04,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21,https://www.nature.com/articles/s41591-025-03618-6,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21&error=cookies_not_supported&code=045c992d-a19e-4ab4-8075-db30aa855cf6,A vaccine chatbot intervention for parents to improve HPV vaccination uptake among middle school girls: a cluster randomized trial,"In a large trial involving 180 classes in different contexts in China, interactions with a chatbot provided to parents increased uptake and appointments for human papillomavirus vaccination, with stronger increases in rural areas.",Zhiyuan Hou; Zhengdong Wu; Leesa Lin,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03618-6.pdf,10.1038/s41591-025-03618-6,,s41591-025-03618-6,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_04,official_month_open_access_clinical_article_batch,2025,2025-04-01,2025-04,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21,https://www.nature.com/articles/s41591-025-03532-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21&error=cookies_not_supported&code=045c992d-a19e-4ab4-8075-db30aa855cf6,An inflammatory biomarker signature of response to CAR-T cell therapy in non-Hodgkin lymphoma,"A preinfusion circulatory inflammation biomarker-based signature predicts the likelihood of treatment failure in patients with non-Hodgkin lymphoma who were treated with CAR-T cell therapy, with an inflammatory cluster assignment being prognostic of clinical response and survival outcomes.",Sandeep S. Raj; Teng Fei; Roni Shouval,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03532-x.pdf,10.1038/s41591-025-03532-x,,s41591-025-03532-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_04,official_month_open_access_clinical_article_batch,2025,2025-04-09,2025-04,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=20,https://www.nature.com/articles/s41591-025-03650-6,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=20&error=cookies_not_supported&code=38db330e-5618-4c4e-a609-3eb0fd5946dd,Autologous T cell therapy for PRAME + advanced solid tumors in HLA-A*02 + patients: a phase 1 trial,"In a non-prespecified interim analysis of a phase 1 trial, autologous PRAME-directed TCR T cell therapy was safe and elicited durable responses in patients with recurrent and/or treatment-refractory PRAME + advanced solid tumors, including melanoma and synovial sarcoma.",Martin Wermke; Dejka M. Araujo; Cedrik M. Britten,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03650-6.pdf,10.1038/s41591-025-03650-6,,s41591-025-03650-6,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_04,official_month_open_access_clinical_article_batch,2025,2025-04-07,2025-04,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21,https://www.nature.com/articles/s41591-025-03613-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=21&error=cookies_not_supported&code=045c992d-a19e-4ab4-8075-db30aa855cf6,Broad versus limited gene panels to guide treatment in patients with advanced solid tumors: a randomized controlled trial,"Results from the randomized ProfiLER-02 trial, which compared two gene panels in guiding molecular-based treatment in patients with solid tumors, show that a broader gene panel led to more molecular-based recommended therapies compared to a more limited gene panel.",Olivier Trédan; Damien Pouessel; Jean Yves Blay,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03613-x.pdf,10.1038/s41591-025-03613-x,,s41591-025-03613-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_04,official_month_open_access_clinical_article_batch,2025,2025-04-23,2025-04,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=20,https://www.nature.com/articles/s41591-025-03647-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=20&error=cookies_not_supported&code=38db330e-5618-4c4e-a609-3eb0fd5946dd,CMV serostatus is associated with improved survival and delayed toxicity onset following anti-PD-1 checkpoint blockade,"Analysis of multiple cohorts of patients with melanoma demonstrates a positive association between cytomegalovirus serostatus and overall survival in patients treated with monotherapy but not combination immune checkpoint blockade, as well as delayed onset of immune-related adverse events across both treatment types, as well as delayed development of metastatic disease in seropositive patients.",Gusztav Milotay; Martin Little; Benjamin P. Fairfax,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03647-1.pdf,10.1038/s41591-025-03647-1,,s41591-025-03647-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2025_04,official_month_open_access_clinical_article_batch,2025,2025-04-23,2025-04,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=20,https://www.nature.com/articles/s41591-025-03639-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=20&error=cookies_not_supported&code=38db330e-5618-4c4e-a609-3eb0fd5946dd,Cognitive behavioral therapy skills via a smartphone app for subthreshold depression among adults in the community: the RESiLIENT randomized controlled trial,"A trial that used a master randomized design found that the skills commonly found in smartphone-based cognitive behavioral therapy, when tested alone or in combination with behavioral activation, were differentially efficacious in improving mental health symptoms in adults with subthreshold depression.",Toshi A. Furukawa; Aran Tajika; Hisashi Noma,publisher_card_open_access,https://www.nature.com/articles/s41591-025-03639-1.pdf,10.1038/s41591-025-03639-1,,s41591-025-03639-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
