paper_id,source_type,source_url,access_status,download_status,local_path,checked_date,notes
P0525,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/gb-2009-10-1-r2.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0525.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 10 pages, gold OA). Eligibility: research."
P0526,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/gb-2007-8-10-r225.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0526.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 26 pages, gold OA). Eligibility: research."
P0527,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/gb-2008-9-9-r137.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0527.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 9 pages, gold OA). Eligibility: research."
P0528,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/gb-2013-14-4-r40.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0528.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 15 pages, gold OA). Eligibility: research."
P0529,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-025-03920-z.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0529.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 21 pages, gold OA). Eligibility: research."
P0530,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-015-0716-z.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0530.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 23 pages, gold OA). Eligibility: research."
P0531,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-025-03682-8.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0531.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 43 pages, gold OA). Eligibility: research."
P0532,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-019-1682-7.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0532.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 18 pages, gold OA). Eligibility: research."
P0533,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-020-02048-6.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0533.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 25 pages, gold OA). Eligibility: research."
P0534,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-025-03812-2.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0534.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 11 pages, gold OA). Eligibility: research."
P0535,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-021-02583-w.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0535.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 30 pages, gold OA). Eligibility: research."
P0536,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-019-1853-6.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0536.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 12 pages, gold OA). Eligibility: research."
P0537,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-021-02466-0.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0537.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 25 pages, gold OA). Eligibility: research."
P0538,publisher_pdf_browser,https://link.springer.com/content/pdf/10.1186/s13059-020-02137-6.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0538.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 16 pages, gold OA). Eligibility: research."
P0539,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC4149488/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0539.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 11 pages, green OA). Eligibility: research."
P0540,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC3641175/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0540.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 19 pages, green OA). Eligibility: research."
P0541,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC2366817/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0541.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 14 pages, green OA). Eligibility: research."
P0542,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC4216144/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0542.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 10 pages, green OA). Eligibility: research."
P0543,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC3560316/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0543.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 17 pages, green OA). Eligibility: research."
P0544,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC3911785/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0544.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 12 pages, green OA). Eligibility: research."
P0545,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC3518396/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0545.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 19 pages, green OA). Eligibility: research."
P0546,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC3818907/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0546.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 13 pages, green OA). Eligibility: research."
P0547,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC4131206/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0547.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 23 pages, green OA). Eligibility: research."
P0548,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC2745347/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0548.pdf,2026-06-21,"Browser-route fetch (%PDF verified, 6 pages, green OA). Eligibility: research."
P0549,arxiv_green_browser,https://arxiv.org/pdf/2407.16659,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0549.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 14 pages, None OA). Eligibility: research."
P0550,arxiv_green_browser,https://arxiv.org/pdf/1811.03474,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0550.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 19 pages, None OA). Eligibility: research."
P0551,arxiv_green_browser,https://arxiv.org/pdf/2205.11593,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0551.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 8 pages, None OA). Eligibility: research."
P0552,arxiv_green_browser,https://arxiv.org/pdf/1412.0508,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0552.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 5 pages, None OA). Eligibility: research."
P0553,arxiv_green_browser,https://arxiv.org/pdf/1706.04824,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0553.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 6 pages, None OA). Eligibility: research."
P0554,arxiv_green_browser,https://arxiv.org/pdf/1707.07220,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0554.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 6 pages, None OA). Eligibility: research."
P0555,arxiv_green_browser,https://arxiv.org/pdf/2303.14729,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0555.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 13 pages, None OA). Eligibility: research."
P0556,arxiv_green_browser,https://arxiv.org/pdf/1608.01046,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0556.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 6 pages, None OA). Eligibility: research."
P0557,arxiv_green_browser,https://arxiv.org/pdf/1610.06188,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0557.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 5 pages, None OA). Eligibility: research."
P0558,arxiv_green_browser,https://arxiv.org/pdf/1909.02973,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0558.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 15 pages, None OA). Eligibility: research."
P0559,arxiv_green_browser,https://arxiv.org/pdf/1206.1872,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0559.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 5 pages, None OA). Eligibility: research."
P0560,arxiv_green_browser,https://arxiv.org/pdf/hep-ph/0510156,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0560.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 4 pages, None OA). Eligibility: research."
P0561,arxiv_green_browser,https://arxiv.org/pdf/astro-ph/0502244,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0561.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 3 pages, None OA). Eligibility: research."
P0562,arxiv_green_browser,https://arxiv.org/pdf/0707.2973,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0562.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 5 pages, None OA). Eligibility: research."
P0563,arxiv_green_browser,https://arxiv.org/pdf/hep-ex/0608046,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0563.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 9 pages, None OA). Eligibility: research."
P0564,arxiv_green_browser,https://arxiv.org/pdf/1310.1960,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0564.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 5 pages, None OA). Eligibility: research."
P0565,arxiv_green_browser,https://arxiv.org/pdf/1208.2967,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0565.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 8 pages, None OA). Eligibility: research."
P0566,arxiv_green_browser,https://arxiv.org/pdf/0709.3637,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0566.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 4 pages, None OA). Eligibility: research."
P0567,arxiv_green_browser,https://arxiv.org/pdf/1409.8568,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0567.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 18 pages, None OA). Eligibility: research."
P0568,arxiv_green_browser,https://arxiv.org/pdf/1004.5053,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0568.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 11 pages, None OA). Eligibility: research."
P0569,arxiv_green_browser,https://arxiv.org/pdf/0901.4085,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0569.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 10 pages, None OA). Eligibility: research."
P0570,arxiv_green_browser,https://arxiv.org/pdf/1008.1889,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0570.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 15 pages, None OA). Eligibility: research."
P0571,arxiv_green_browser,https://arxiv.org/pdf/1210.5076,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0571.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 16 pages, None OA). Eligibility: research."
P0572,arxiv_green_browser,https://arxiv.org/pdf/0710.5809,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0572.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 16 pages, None OA). Eligibility: research."
P0573,arxiv_green_browser,https://arxiv.org/pdf/1104.3404,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0573.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 10 pages, None OA). Eligibility: research."
P0574,arxiv_green_browser,https://arxiv.org/pdf/1104.3591,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0574.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 24 pages, None OA). Eligibility: research."
P0575,arxiv_green_browser,https://arxiv.org/pdf/0712.1336,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0575.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 28 pages, None OA). Eligibility: research."
P0576,arxiv_green_browser,https://arxiv.org/pdf/1402.0297,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0576.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 12 pages, None OA). Eligibility: research."
P0577,arxiv_green_browser,https://arxiv.org/pdf/0804.4054,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0577.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 16 pages, None OA). Eligibility: research."
P0578,arxiv_green_browser,https://arxiv.org/pdf/1110.1601,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0578.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 7 pages, None OA). Eligibility: research."
P0579,arxiv_green_browser,https://arxiv.org/pdf/2503.06259,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0579.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 18 pages, None OA). Eligibility: research."
P0580,arxiv_green_browser,https://arxiv.org/pdf/2006.12887,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0580.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 8 pages, None OA). Eligibility: research."
P0581,arxiv_green_browser,https://arxiv.org/pdf/2111.14111,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0581.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 23 pages, None OA). Eligibility: research."
P0582,arxiv_green_browser,https://arxiv.org/pdf/1512.03863,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0582.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 7 pages, None OA). Eligibility: research."
P0583,arxiv_green_browser,https://arxiv.org/pdf/1903.08631,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0583.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 13 pages, None OA). Eligibility: research."
P0584,arxiv_green_browser,https://arxiv.org/pdf/1504.06490,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0584.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 14 pages, None OA). Eligibility: research."
P0585,arxiv_green_browser,https://arxiv.org/pdf/1911.07430,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0585.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 16 pages, None OA). Eligibility: research."
P0586,arxiv_green_browser,https://arxiv.org/pdf/2502.17546,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0586.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 10 pages, None OA). Eligibility: research."
P0587,arxiv_green_browser,https://arxiv.org/pdf/1703.05809,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0587.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 5 pages, None OA). Eligibility: research."
P0588,arxiv_green_browser,https://arxiv.org/pdf/1708.08692,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0588.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 7 pages, None OA). Eligibility: research."
P0589,openreview_pdf_browser,https://openreview.net/pdf/ff3a2d1594c67102d87d7867f690662b908581d1.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0589.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 18 pages, gold OA). Eligibility: research."
P0590,openreview_pdf_browser,https://openreview.net/pdf/1d225039f2f9222c305252d97f030bfa008920c3.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0590.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 31 pages, gold OA). Eligibility: research."
P0591,openreview_pdf_browser,https://openreview.net/pdf/a273f793b0dc635207ef511f4681a546ffb237bb.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0591.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 41 pages, gold OA). Eligibility: research."
P0592,openreview_pdf_browser,https://openreview.net/pdf/1dfc6a6a219b2968bf7fabc1c684e77bb5d19227.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0592.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 15 pages, gold OA). Eligibility: research."
P0593,openreview_pdf_browser,https://openreview.net/pdf/6bd8b39ab0bcf91035f856d1ae7b021238142fd1.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0593.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 25 pages, gold OA). Eligibility: research."
P0594,openreview_pdf_browser,https://openreview.net/pdf/f522b5e24b513d5300aef8529a5a96ceac172b3c.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0594.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 28 pages, gold OA). Eligibility: research."
P0595,openreview_pdf_browser,https://openreview.net/pdf/6b4eecc407e04279cb1089295bdf79c2ed57af85.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0595.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 40 pages, gold OA). Eligibility: research."
P0596,openreview_pdf_browser,https://openreview.net/pdf/a1b785a04dd0a966e62889c8c28f17284156819c.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0596.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 38 pages, gold OA). Eligibility: research."
P0597,openreview_pdf_browser,https://openreview.net/pdf/d37773ef045209191c5a87909111f644481cc12e.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0597.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 35 pages, gold OA). Eligibility: research."
P0598,openreview_pdf_browser,https://openreview.net/pdf/8d689636d29181eafe110a5df3ea2e60a4078014.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/ml_ai_methods/P0598.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 90 pages, gold OA). Eligibility: research."
P0599,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/29/3/811.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0599.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 17 pages, bronze OA). Eligibility: research."
P0600,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/33/35/14048.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0600.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 14 pages, bronze OA). Eligibility: research."
P0601,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/26/48/12471.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0601.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 8 pages, bronze OA). Eligibility: research."
P0602,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/28/8/1916.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0602.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 13 pages, bronze OA). Eligibility: research."
P0603,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/32/29/9931.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0603.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 16 pages, bronze OA). Eligibility: research."
P0604,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/34/27/8963.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0604.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 13 pages, bronze OA). Eligibility: research."
P0605,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/28/13/3415.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0605.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 12 pages, bronze OA). Eligibility: research."
P0606,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/28/45/11526.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0606.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 11 pages, bronze OA). Eligibility: research."
P0607,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/25/50/11504.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0607.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 9 pages, bronze OA). Eligibility: research."
P0608,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/27/43/11473.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0608.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 10 pages, bronze OA). Eligibility: research."
P0609,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/39/35/6888.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0609.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 17 pages, bronze OA). Eligibility: research."
P0610,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/38/3/733.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0610.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 12 pages, hybrid OA). Eligibility: research."
P0611,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/39/15/2889.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0611.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 14 pages, bronze OA). Eligibility: research."
P0612,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/43/23/4262.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0612.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 17 pages, hybrid OA). Eligibility: research."
P0613,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/39/39/7674.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0613.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 15 pages, bronze OA). Eligibility: research."
P0614,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/37/14/3764.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0614.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 12 pages, bronze OA). Eligibility: research."
P0615,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/39/41/8164.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0615.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 13 pages, bronze OA). Eligibility: research."
P0616,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/39/45/8900.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0616.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 16 pages, hybrid OA). Eligibility: research."
P0617,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/41/37/7797.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0617.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 16 pages, bronze OA). Eligibility: research."
P0618,jneurosci_pdf_browser,https://www.jneurosci.org/content/jneuro/37/7/1935.full.pdf,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0618.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 15 pages, bronze OA). Eligibility: research."
P0619,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC2847499/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0619.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 27 pages, green OA). Eligibility: research."
P0620,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC4203687/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0620.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 34 pages, green OA). Eligibility: research."
P0621,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC4486057/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0621.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 29 pages, green OA). Eligibility: research."
P0622,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC3183110/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0622.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 26 pages, green OA). Eligibility: research."
P0623,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC2866453/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0623.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 28 pages, green OA). Eligibility: research."
P0624,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC4062077/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0624.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 5 pages, green OA). Eligibility: research."
P0625,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC2610236/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0625.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 18 pages, green OA). Eligibility: research."
P0626,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC2803116/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0626.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 25 pages, green OA). Eligibility: research."
P0627,pmc_pdf_browser,https://pmc.ncbi.nlm.nih.gov/articles/PMC4446056/pdf/,ok_200_pdf,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0627.pdf,2026-06-22,"Browser-route fetch (%PDF verified, 20 pages, green OA). Eligibility: research."
